iter	Passed	Remaining
712	6259	2519
713	6265	2509
714	6273	2500
715	6279	2490
716	6286	2481
717	6294	2472
718	6300	2462
719	6308	2453
720	6316	2444
721	6324	2435
722	6330	2425
723	6337	2416
724	6344	2406
725	6350	2396
726	6358	2387
727	6364	2378
728	6372	2368
729	6379	2359
730	6386	2350
731	6395	2341
732	6404	2332
733	6412	2323
734	6420	2314
735	6426	2305
736	6433	2295
737	6440	2286
738	6446	2276
739	6454	2267
740	6461	2258
741	6469	2249
742	6476	2240
743	6484	2231
744	6492	2222
745	6501	2213
746	6507	2204
747	6515	2195
748	6523	2185
749	6531	2177
750	6541	2168
751	6552	2160
752	6559	2151
753	6571	2144
754	6582	2135
755	6589	2126
756	6603	2119
757	6613	2111
758	6621	2102
759	6630	2093
760	6636	2084
761	6645	2075
762	6651	2066
763	6660	2057
764	6667	2048
765	6676	2039
766	6684	2030
767	6696	2022
768	6707	2014
769	6715	2005
770	6725	1997
771	6732	1988
772	6742	1979
773	6748	1970
774	6756	1961
775	6764	1952
776	6773	1944
777	6780	1934
778	6790	1926
779	6796	1916
780	6806	1908
781	6814	1899
782	6828	1892
783	6838	1883
784	6845	1874
785	6855	1866
786	6861	1857
787	6874	1849
788	6883	1840
789	6891	1831
790	6899	1823
791	6908	1814
792	6918	1805
793	6926	1796
794	6936	1788
795	6942	1779
796	6953	1771
797	6960	1761
798	6970	1753
799	6979	1744
800	6990	1736
801	7003	1729
802	7014	1720
803	7024	1712
804	7036	1704
805	7046	1695
806	7053	1686
807	7062	1678
808	7069	1669
809	7078	1660
810	7085	1651
811	7093	1642
812	7100	1633
813	7108	1624
814	7118	1615
815	7131	1608
816	7137	1598
817	7147	1590
818	7154	1581
819	7165	1572
820	7174	1564
821	7181	1555
822	7190	1546
823	7197	1537
824	7209	1529
825	7217	1520
826	7229	1512
827	7238	1503
828	7245	1494
829	7253	1485
830	7261	1476
831	7270	1468
832	7277	1459
833	7286	1450
834	7293	1441
835	7301	1432
836	7309	1423
837	7316	1414
838	7324	1405
839	7332	1396
840	7338	1387
841	7345	1378
842	7353	1369
843	7359	1360
844	7367	1351
845	7374	1342
846	7381	1333
847	7388	1324
848	7395	1315
849	7401	1306
850	7408	1297
851	7420	1289
852	7428	1280
853	7436	1271
854	7444	1262
855	7454	1254
856	7463	1245
857	7470	1236
858	7478	1227
859	7485	1218
860	7493	1209
861	7500	1200
862	7509	1192
863	7516	1183
864	7527	1174
865	7537	1166
866	7549	1158
867	7557	1149
868	7564	1140
869	7572	1131
870	7579	1122
871	7585	1113
872	7593	1104
873	7602	1095
874	7613	1087
875	7625	1079
876	7634	1070
877	7643	1062
878	7650	1053
879	7660	1044
880	7670	1036
881	7678	1027
882	7688	1018
883	7695	1009
884	7706	1001
885	7712	992
886	7723	983
887	7731	975
888	7740	966
889	7748	957
890	7756	948
891	7764	940
892	7772	931
893	7781	922
894	7788	913
895	7800	905
896	7808	896
897	7821	888
898	7830	879
899	7838	870
900	7846	862
901	7853	853
902	7860	844
903	7867	835
904	7873	826
905	7881	817
906	7887	808
907	7895	799
908	7902	791
909	7909	782
910	7916	773
911	7924	764
912	7934	756
913	7942	747
914	7948	738
915	7956	729
916	7962	720
917	7969	711
918	7977	703
919	7985	694
920	7995	685
921	8017	678
922	8033	670
923	8043	661
924	8050	652
925	8060	644
926	8067	635
927	8078	626
928	8086	618
929	8094	609
930	8102	600
931	8110	591
932	8119	583
933	8126	574
934	8134	565
935	8144	556
936	8151	548
937	8158	539
938	8166	530
939	8175	521
940	8183	513
941	8190	504
942	8196	495
943	8208	486
944	8217	478
945	8225	469
946	8235	460
947	8242	452
948	8251	443
949	8257	434
950	8265	425
951	8272	417
952	8280	408
953	8286	399
954	8294	390
955	8301	382
956	8308	373
957	8315	364
958	8323	355
959	8338	347
960	8349	338
961	8356	330
962	8366	321
963	8375	312
964	8381	304
965	8388	295
966	8397	286
967	8404	277
968	8418	269
969	8428	260
970	8445	252
971	8453	243
972	8461	234
973	8469	226
974	8476	217
975	8482	208
976	8489	199
977	8496	191
978	8503	182
979	8510	173
980	8518	164
981	8525	156
982	8532	147
983	8538	138
984	8545	130
985	8552	121
986	8559	112
987	8566	104
988	8573	95
989	8580	86
990	8587	77
991	8594	69
992	8607	60
993	8616	52
994	8625	43
995	8631	34
996	8639	25
997	8645	17
998	8653	8
999	8659	0
